#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_122_0_adj;122.0ian;;122.0er;;;;;;;;;;;x
b_123_0;123.0;123.0;123.0;;123.0;;;;;;;;;x
b_123_0_adj;123.0ian;;123.0er;;;;;;;;;;;x
b_124_0;124.0;124.0;124.0;;124.0;;;;;;;;;x
b_124_0_adj;124.0ian;;124.0er;;;;;;;;;;;x
b_125_0;125.0;125.0;125.0;;125.0;;;;;;;;;x
b_125_0_adj;125.0ian;;125.0er;;;;;;;;;;;x
b_126_0;126.0;126.0;126.0;;126.0;;;;;;;;;x
b_126_0_adj;126.0ian;;126.0er;;;;;;;;;;;x
b_127_0;127.0;127.0;127.0;;127.0;;;;;;;;;x
b_127_0_adj;127.0ian;;127.0er;;;;;;;;;;;x
b_128_0;128.0;128.0;128.0;;128.0;;;;;;;;;x
b_128_0_adj;128.0ian;;128.0er;;;;;;;;;;;x
b_129_0;129.0;129.0;129.0;;129.0;;;;;;;;;x
b_129_0_adj;129.0ian;;129.0er;;;;;;;;;;;x
b_12_0;12.0;12.0;12.0;;12.0;;;;;;;;;x
b_12_0_adj;12.0ian;;12.0er;;;;;;;;;;;x
b_130_0;130.0;130.0;130.0;;130.0;;;;;;;;;x
b_130_0_adj;130.0ian;;130.0er;;;;;;;;;;;x
b_131_0;131.0;131.0;131.0;;131.0;;;;;;;;;x
b_131_0_adj;131.0ian;;131.0er;;;;;;;;;;;x
b_132_0;132.0;132.0;132.0;;132.0;;;;;;;;;x
b_132_0_adj;132.0ian;;132.0er;;;;;;;;;;;x
b_133_0;133.0;133.0;133.0;;133.0;;;;;;;;;x
b_133_0_adj;133.0ian;;133.0er;;;;;;;;;;;x
b_134_0;134.0;134.0;134.0;;134.0;;;;;;;;;x
b_134_0_adj;134.0ian;;134.0er;;;;;;;;;;;x
b_135_0;135.0;135.0;135.0;;135.0;;;;;;;;;x
b_135_0_adj;135.0ian;;135.0er;;;;;;;;;;;x
b_136_0;136.0;136.0;136.0;;136.0;;;;;;;;;x
b_136_0_adj;136.0ian;;136.0er;;;;;;;;;;;x
b_137_0;137.0;137.0;137.0;;137.0;;;;;;;;;x
b_137_0_adj;137.0ian;;137.0er;;;;;;;;;;;x
b_138_0;138.0;138.0;138.0;;138.0;;;;;;;;;x
b_138_0_adj;138.0ian;;138.0er;;;;;;;;;;;x
b_139_0;139.0;139.0;139.0;;139.0;;;;;;;;;x
b_139_0_adj;139.0ian;;139.0er;;;;;;;;;;;x
b_13_0;13.0;13.0;13.0;;13.0;;;;;;;;;x
b_13_0_adj;13.0ian;;13.0er;;;;;;;;;;;x
b_140_0;140.0;140.0;140.0;;140.0;;;;;;;;;x
b_140_0_adj;140.0ian;;140.0er;;;;;;;;;;;x
b_141_0;141.0;141.0;141.0;;141.0;;;;;;;;;x
b_141_0_adj;141.0ian;;141.0er;;;;;;;;;;;x
b_142_0;142.0;142.0;142.0;;142.0;;;;;;;;;x
b_142_0_adj;142.0ian;;142.0er;;;;;;;;;;;x
b_143_0;143.0;143.0;143.0;;143.0;;;;;;;;;x
b_143_0_adj;143.0ian;;143.0er;;;;;;;;;;;x
b_144_0;144.0;144.0;144.0;;144.0;;;;;;;;;x
b_144_0_adj;144.0ian;;144.0er;;;;;;;;;;;x
b_145_0;145.0;145.0;145.0;;145.0;;;;;;;;;x
b_145_0_adj;145.0ian;;145.0er;;;;;;;;;;;x
b_146_0;146.0;146.0;146.0;;146.0;;;;;;;;;x
b_146_0_adj;146.0ian;;146.0er;;;;;;;;;;;x
b_147_0;147.0;147.0;147.0;;147.0;;;;;;;;;x
b_147_0_adj;147.0ian;;147.0er;;;;;;;;;;;x
b_148_0;148.0;148.0;148.0;;148.0;;;;;;;;;x
b_148_0_adj;148.0ian;;148.0er;;;;;;;;;;;x
b_149_0;149.0;149.0;149.0;;149.0;;;;;;;;;x
b_149_0_adj;149.0ian;;149.0er;;;;;;;;;;;x
b_14_0;14.0;14.0;14.0;;14.0;;;;;;;;;x
b_14_0_adj;14.0ian;;14.0er;;;;;;;;;;;x
b_150_0;150.0;150.0;150.0;;150.0;;;;;;;;;x
b_150_0_adj;150.0ian;;150.0er;;;;;;;;;;;x
b_151_0;151.0;151.0;151.0;;151.0;;;;;;;;;x
b_151_0_adj;151.0ian;;151.0er;;;;;;;;;;;x
b_152_0;152.0;152.0;152.0;;152.0;;;;;;;;;x
b_152_0_adj;152.0ian;;152.0er;;;;;;;;;;;x
b_153_0;153.0;153.0;153.0;;153.0;;;;;;;;;x
b_153_0_adj;153.0ian;;153.0er;;;;;;;;;;;x
b_154_0;154.0;154.0;154.0;;154.0;;;;;;;;;x
b_154_0_adj;154.0ian;;154.0er;;;;;;;;;;;x
b_155_0;155.0;155.0;155.0;;155.0;;;;;;;;;x
b_155_0_adj;155.0ian;;155.0er;;;;;;;;;;;x
b_156_0;156.0;156.0;156.0;;156.0;;;;;;;;;x
b_156_0_adj;156.0ian;;156.0er;;;;;;;;;;;x
b_157_0;157.0;157.0;157.0;;157.0;;;;;;;;;x
b_157_0_adj;157.0ian;;157.0er;;;;;;;;;;;x
b_158_0;158.0;158.0;158.0;;158.0;;;;;;;;;x
b_158_0_adj;158.0ian;;158.0er;;;;;;;;;;;x
b_159_0;159.0;159.0;159.0;;159.0;;;;;;;;;x
b_159_0_adj;159.0ian;;159.0er;;;;;;;;;;;x
b_15_0;15.0;15.0;15.0;;15.0;;;;;;;;;x
b_15_0_adj;15.0ian;;15.0er;;;;;;;;;;;x
b_160_0;160.0;160.0;160.0;;160.0;;;;;;;;;x
b_160_0_adj;160.0ian;;160.0er;;;;;;;;;;;x
b_161_0;161.0;161.0;161.0;;161.0;;;;;;;;;x
b_161_0_adj;161.0ian;;161.0er;;;;;;;;;;;x
b_162_0;162.0;162.0;162.0;;162.0;;;;;;;;;x
b_162_0_adj;162.0ian;;162.0er;;;;;;;;;;;x
b_163_0;163.0;163.0;163.0;;163.0;;;;;;;;;x
b_163_0_adj;163.0ian;;163.0er;;;;;;;;;;;x
b_164_0;164.0;164.0;164.0;;164.0;;;;;;;;;x
b_164_0_adj;164.0ian;;164.0er;;;;;;;;;;;x
b_165_0;165.0;165.0;165.0;;165.0;;;;;;;;;x
b_165_0_adj;165.0ian;;165.0er;;;;;;;;;;;x
b_166_0;166.0;166.0;166.0;;166.0;;;;;;;;;x
b_166_0_adj;166.0ian;;166.0er;;;;;;;;;;;x
b_167_0;167.0;167.0;167.0;;167.0;;;;;;;;;x
b_167_0_adj;167.0ian;;167.0er;;;;;;;;;;;x
b_168_0;168.0;168.0;168.0;;168.0;;;;;;;;;x
b_168_0_adj;168.0ian;;168.0er;;;;;;;;;;;x
b_169_0;169.0;169.0;169.0;;169.0;;;;;;;;;x
b_169_0_adj;169.0ian;;169.0er;;;;;;;;;;;x
b_16_0;16.0;16.0;16.0;;16.0;;;;;;;;;x
b_16_0_adj;16.0ian;;16.0er;;;;;;;;;;;x
b_170_0;170.0;170.0;170.0;;170.0;;;;;;;;;x
b_170_0_adj;170.0ian;;170.0er;;;;;;;;;;;x
b_171_0;171.0;171.0;171.0;;171.0;;;;;;;;;x
b_171_0_adj;171.0ian;;171.0er;;;;;;;;;;;x
b_172_0;172.0;172.0;172.0;;172.0;;;;;;;;;x
b_172_0_adj;172.0ian;;172.0er;;;;;;;;;;;x
b_173_0;173.0;173.0;173.0;;173.0;;;;;;;;;x
b_173_0_adj;173.0ian;;173.0er;;;;;;;;;;;x
b_174_0;174.0;174.0;174.0;;174.0;;;;;;;;;x
b_174_0_adj;174.0ian;;174.0er;;;;;;;;;;;x
b_175_0;175.0;175.0;175.0;;175.0;;;;;;;;;x
b_175_0_adj;175.0ian;;175.0er;;;;;;;;;;;x
b_176_0;176.0;176.0;176.0;;176.0;;;;;;;;;x
b_176_0_adj;176.0ian;;176.0er;;;;;;;;;;;x
b_177_0;177.0;177.0;177.0;;177.0;;;;;;;;;x
b_177_0_adj;177.0ian;;177.0er;;;;;;;;;;;x
b_178_0;178.0;178.0;178.0;;178.0;;;;;;;;;x
b_178_0_adj;178.0ian;;178.0er;;;;;;;;;;;x
b_179_0;179.0;179.0;179.0;;179.0;;;;;;;;;x
b_179_0_adj;179.0ian;;179.0er;;;;;;;;;;;x
b_17_0;17.0;17.0;17.0;;17.0;;;;;;;;;x
b_17_0_adj;17.0ian;;17.0er;;;;;;;;;;;x
b_180_0;180.0;180.0;180.0;;180.0;;;;;;;;;x
b_180_0_adj;180.0ian;;180.0er;;;;;;;;;;;x
b_181_0;181.0;181.0;181.0;;181.0;;;;;;;;;x
b_181_0_adj;181.0ian;;181.0er;;;;;;;;;;;x
b_182_0;182.0;182.0;182.0;;182.0;;;;;;;;;x
b_182_0_adj;182.0ian;;182.0er;;;;;;;;;;;x
b_183_0;183.0;183.0;183.0;;183.0;;;;;;;;;x
b_183_0_adj;183.0ian;;183.0er;;;;;;;;;;;x
b_184_0;184.0;184.0;184.0;;184.0;;;;;;;;;x
b_184_0_adj;184.0ian;;184.0er;;;;;;;;;;;x
b_185_0;185.0;185.0;185.0;;185.0;;;;;;;;;x
b_185_0_adj;185.0ian;;185.0er;;;;;;;;;;;x
b_186_0;186.0;186.0;186.0;;186.0;;;;;;;;;x
b_186_0_adj;186.0ian;;186.0er;;;;;;;;;;;x
b_187_0;187.0;187.0;187.0;;187.0;;;;;;;;;x
b_187_0_adj;187.0ian;;187.0er;;;;;;;;;;;x
b_188_0;188.0;188.0;188.0;;188.0;;;;;;;;;x
b_188_0_adj;188.0ian;;188.0er;;;;;;;;;;;x
b_189_0;189.0;189.0;189.0;;189.0;;;;;;;;;x
b_189_0_adj;189.0ian;;189.0er;;;;;;;;;;;x
b_18_0;18.0;18.0;18.0;;18.0;;;;;;;;;x
b_18_0_adj;18.0ian;;18.0er;;;;;;;;;;;x
b_190_0;190.0;190.0;190.0;;190.0;;;;;;;;;x
b_190_0_adj;190.0ian;;190.0er;;;;;;;;;;;x
b_191_0;191.0;191.0;191.0;;191.0;;;;;;;;;x
b_191_0_adj;191.0ian;;191.0er;;;;;;;;;;;x
b_192_0;192.0;192.0;192.0;;192.0;;;;;;;;;x
b_192_0_adj;192.0ian;;192.0er;;;;;;;;;;;x
b_193_0;193.0;193.0;193.0;;193.0;;;;;;;;;x
b_193_0_adj;193.0ian;;193.0er;;;;;;;;;;;x
b_194_0;194.0;194.0;194.0;;194.0;;;;;;;;;x
b_194_0_adj;194.0ian;;194.0er;;;;;;;;;;;x
b_195_0;195.0;195.0;195.0;;195.0;;;;;;;;;x
b_195_0_adj;195.0ian;;195.0er;;;;;;;;;;;x
b_196_0;196.0;196.0;196.0;;196.0;;;;;;;;;x
b_196_0_adj;196.0ian;;196.0er;;;;;;;;;;;x
b_197_0;197.0;197.0;197.0;;197.0;;;;;;;;;x
b_197_0_adj;197.0ian;;197.0er;;;;;;;;;;;x
b_198_0;198.0;198.0;198.0;;198.0;;;;;;;;;x
b_198_0_adj;198.0ian;;198.0er;;;;;;;;;;;x
b_199_0;199.0;199.0;199.0;;199.0;;;;;;;;;x
b_199_0_adj;199.0ian;;199.0er;;;;;;;;;;;x
b_19_0;19.0;19.0;19.0;;19.0;;;;;;;;;x
b_19_0_adj;19.0ian;;19.0er;;;;;;;;;;;x
b_200_0;200.0;200.0;200.0;;200.0;;;;;;;;;x
b_200_0_adj;200.0ian;;200.0er;;;;;;;;;;;x
b_201_0;201.0;201.0;201.0;;201.0;;;;;;;;;x
b_201_0_adj;201.0ian;;201.0er;;;;;;;;;;;x
b_202_0;202.0;202.0;202.0;;202.0;;;;;;;;;x
b_202_0_adj;202.0ian;;202.0er;;;;;;;;;;;x
b_203_0;203.0;203.0;203.0;;203.0;;;;;;;;;x
b_203_0_adj;203.0ian;;203.0er;;;;;;;;;;;x
b_204_0;204.0;204.0;204.0;;204.0;;;;;;;;;x
b_204_0_adj;204.0ian;;204.0er;;;;;;;;;;;x
b_205_0;205.0;205.0;205.0;;205.0;;;;;;;;;x
b_205_0_adj;205.0ian;;205.0er;;;;;;;;;;;x
b_206_0;206.0;206.0;206.0;;206.0;;;;;;;;;x
b_206_0_adj;206.0ian;;206.0er;;;;;;;;;;;x
b_207_0;207.0;207.0;207.0;;207.0;;;;;;;;;x
b_207_0_adj;207.0ian;;207.0er;;;;;;;;;;;x
b_208_0;208.0;208.0;208.0;;208.0;;;;;;;;;x
b_208_0_adj;208.0ian;;208.0er;;;;;;;;;;;x
b_209_0;209.0;209.0;209.0;;209.0;;;;;;;;;x
b_209_0_adj;209.0ian;;209.0er;;;;;;;;;;;x
b_20_0;20.0;20.0;20.0;;20.0;;;;;;;;;x
b_20_0_adj;20.0ian;;20.0er;;;;;;;;;;;x
b_210_0;210.0;210.0;210.0;;210.0;;;;;;;;;x
b_210_0_adj;210.0ian;;210.0er;;;;;;;;;;;x
b_211_0;211.0;211.0;211.0;;211.0;;;;;;;;;x
b_211_0_adj;211.0ian;;211.0er;;;;;;;;;;;x
b_212_0;212.0;212.0;212.0;;212.0;;;;;;;;;x
b_212_0_adj;212.0ian;;212.0er;;;;;;;;;;;x
b_213_0;213.0;213.0;213.0;;213.0;;;;;;;;;x
b_213_0_adj;213.0ian;;213.0er;;;;;;;;;;;x
b_214_0;214.0;214.0;214.0;;214.0;;;;;;;;;x
b_214_0_adj;214.0ian;;214.0er;;;;;;;;;;;x
b_215_0;215.0;215.0;215.0;;215.0;;;;;;;;;x
b_215_0_adj;215.0ian;;215.0er;;;;;;;;;;;x
b_216_0;216.0;216.0;216.0;;216.0;;;;;;;;;x
b_216_0_adj;216.0ian;;216.0er;;;;;;;;;;;x
b_217_0;217.0;217.0;217.0;;217.0;;;;;;;;;x
b_217_0_adj;217.0ian;;217.0er;;;;;;;;;;;x
b_218_0;218.0;218.0;218.0;;218.0;;;;;;;;;x
b_218_0_adj;218.0ian;;218.0er;;;;;;;;;;;x
b_219_0;219.0;219.0;219.0;;219.0;;;;;;;;;x
b_219_0_adj;219.0ian;;219.0er;;;;;;;;;;;x
b_21_0;21.0;21.0;21.0;;21.0;;;;;;;;;x
b_21_0_adj;21.0ian;;21.0er;;;;;;;;;;;x
b_220_0;220.0;220.0;220.0;;220.0;;;;;;;;;x
b_220_0_adj;220.0ian;;220.0er;;;;;;;;;;;x
b_221_0;221.0;221.0;221.0;;221.0;;;;;;;;;x
b_221_0_adj;221.0ian;;221.0er;;;;;;;;;;;x
b_222_0;222.0;222.0;222.0;;222.0;;;;;;;;;x
b_222_0_adj;222.0ian;;222.0er;;;;;;;;;;;x
b_223_0;223.0;223.0;223.0;;223.0;;;;;;;;;x
b_223_0_adj;223.0ian;;223.0er;;;;;;;;;;;x
b_224_0;224.0;224.0;224.0;;224.0;;;;;;;;;x
b_224_0_adj;224.0ian;;224.0er;;;;;;;;;;;x
b_225_0;225.0;225.0;225.0;;225.0;;;;;;;;;x
b_225_0_adj;225.0ian;;225.0er;;;;;;;;;;;x
b_226_0;226.0;226.0;226.0;;226.0;;;;;;;;;x
b_226_0_adj;226.0ian;;226.0er;;;;;;;;;;;x
b_227_0;227.0;227.0;227.0;;227.0;;;;;;;;;x
b_227_0_adj;227.0ian;;227.0er;;;;;;;;;;;x
b_228_0;228.0;228.0;228.0;;228.0;;;;;;;;;x
b_228_0_adj;228.0ian;;228.0er;;;;;;;;;;;x
b_229_0;229.0;229.0;229.0;;229.0;;;;;;;;;x
b_229_0_adj;229.0ian;;229.0er;;;;;;;;;;;x
b_22_0;22.0;22.0;22.0;;22.0;;;;;;;;;x
b_22_0_adj;22.0ian;;22.0er;;;;;;;;;;;x
b_230_0;230.0;230.0;230.0;;230.0;;;;;;;;;x
b_230_0_adj;230.0ian;;230.0er;;;;;;;;;;;x
b_231_0;231.0;231.0;231.0;;231.0;;;;;;;;;x
b_231_0_adj;231.0ian;;231.0er;;;;;;;;;;;x
b_232_0;232.0;232.0;232.0;;232.0;;;;;;;;;x
b_232_0_adj;232.0ian;;232.0er;;;;;;;;;;;x
b_233_0;233.0;233.0;233.0;;233.0;;;;;;;;;x
b_233_0_adj;233.0ian;;233.0er;;;;;;;;;;;x
b_234_0;234.0;234.0;234.0;;234.0;;;;;;;;;x
b_234_0_adj;234.0ian;;234.0er;;;;;;;;;;;x
b_235_0;235.0;235.0;235.0;;235.0;;;;;;;;;x
b_235_0_adj;235.0ian;;235.0er;;;;;;;;;;;x
b_236_0;236.0;236.0;236.0;;236.0;;;;;;;;;x
b_236_0_adj;236.0ian;;236.0er;;;;;;;;;;;x
b_237_0;237.0;237.0;237.0;;237.0;;;;;;;;;x
b_237_0_adj;237.0ian;;237.0er;;;;;;;;;;;x
b_238_0;238.0;238.0;238.0;;238.0;;;;;;;;;x
b_238_0_adj;238.0ian;;238.0er;;;;;;;;;;;x
b_239_0;239.0;239.0;239.0;;239.0;;;;;;;;;x
b_239_0_adj;239.0ian;;239.0er;;;;;;;;;;;x
b_23_0;23.0;23.0;23.0;;23.0;;;;;;;;;x
b_23_0_adj;23.0ian;;23.0er;;;;;;;;;;;x
b_240_0;240.0;240.0;240.0;;240.0;;;;;;;;;x
b_240_0_adj;240.0ian;;240.0er;;;;;;;;;;;x
b_241_0;241.0;241.0;241.0;;241.0;;;;;;;;;x
b_241_0_adj;241.0ian;;241.0er;;;;;;;;;;;x
b_242_0;242.0;242.0;242.0;;242.0;;;;;;;;;x
b_242_0_adj;242.0ian;;242.0er;;;;;;;;;;;x
b_243_0;243.0;243.0;243.0;;243.0;;;;;;;;;x
b_243_0_adj;243.0ian;;243.0er;;;;;;;;;;;x
b_244_0;244.0;244.0;244.0;;244.0;;;;;;;;;x
b_244_0_adj;244.0ian;;244.0er;;;;;;;;;;;x
b_245_0;245.0;245.0;245.0;;245.0;;;;;;;;;x
b_245_0_adj;245.0ian;;245.0er;;;;;;;;;;;x
b_246_0;246.0;246.0;246.0;;246.0;;;;;;;;;x
b_246_0_adj;246.0ian;;246.0er;;;;;;;;;;;x
b_247_0;247.0;247.0;247.0;;247.0;;;;;;;;;x
b_247_0_adj;247.0ian;;247.0er;;;;;;;;;;;x
b_248_0;248.0;248.0;248.0;;248.0;;;;;;;;;x
b_248_0_adj;248.0ian;;248.0er;;;;;;;;;;;x
b_249_0;249.0;249.0;249.0;;249.0;;;;;;;;;x
b_249_0_adj;249.0ian;;249.0er;;;;;;;;;;;x
b_24_0;24.0;24.0;24.0;;24.0;;;;;;;;;x
b_24_0_adj;24.0ian;;24.0er;;;;;;;;;;;x
b_250_0;250.0;250.0;250.0;;250.0;;;;;;;;;x
b_250_0_adj;250.0ian;;250.0er;;;;;;;;;;;x
b_251_0;251.0;251.0;251.0;;251.0;;;;;;;;;x
b_251_0_adj;251.0ian;;251.0er;;;;;;;;;;;x
b_252_0;252.0;252.0;252.0;;252.0;;;;;;;;;x
b_252_0_adj;252.0ian;;252.0er;;;;;;;;;;;x
b_253_0;253.0;253.0;253.0;;253.0;;;;;;;;;x
b_253_0_adj;253.0ian;;253.0er;;;;;;;;;;;x
b_254_0;254.0;254.0;254.0;;254.0;;;;;;;;;x
b_254_0_adj;254.0ian;;254.0er;;;;;;;;;;;x
b_255_0;255.0;255.0;255.0;;255.0;;;;;;;;;x
b_255_0_adj;255.0ian;;255.0er;;;;;;;;;;;x
b_256_0;256.0;256.0;256.0;;256.0;;;;;;;;;x
b_256_0_adj;256.0ian;;256.0er;;;;;;;;;;;x
b_257_0;257.0;257.0;257.0;;257.0;;;;;;;;;x
b_257_0_adj;257.0ian;;257.0er;;;;;;;;;;;x
b_258_0;258.0;258.0;258.0;;258.0;;;;;;;;;x
b_258_0_adj;258.0ian;;258.0er;;;;;;;;;;;x
b_259_0;259.0;259.0;259.0;;259.0;;;;;;;;;x
b_259_0_adj;259.0ian;;259.0er;;;;;;;;;;;x
b_25_0;25.0;25.0;25.0;;25.0;;;;;;;;;x
b_25_0_adj;25.0ian;;25.0er;;;;;;;;;;;x
b_260_0;260.0;260.0;260.0;;260.0;;;;;;;;;x
b_260_0_adj;260.0ian;;260.0er;;;;;;;;;;;x
b_261_0;261.0;261.0;261.0;;261.0;;;;;;;;;x
b_261_0_adj;261.0ian;;261.0er;;;;;;;;;;;x
b_262_0;262.0;262.0;262.0;;262.0;;;;;;;;;x
b_262_0_adj;262.0ian;;262.0er;;;;;;;;;;;x
b_263_0;263.0;263.0;263.0;;263.0;;;;;;;;;x
b_263_0_adj;263.0ian;;263.0er;;;;;;;;;;;x
b_264_0;264.0;264.0;264.0;;264.0;;;;;;;;;x
b_264_0_adj;264.0ian;;264.0er;;;;;;;;;;;x
b_265_0;265.0;265.0;265.0;;265.0;;;;;;;;;x
b_265_0_adj;265.0ian;;265.0er;;;;;;;;;;;x
b_266_0;266.0;266.0;266.0;;266.0;;;;;;;;;x
b_266_0_adj;266.0ian;;266.0er;;;;;;;;;;;x
b_267_0;267.0;267.0;267.0;;267.0;;;;;;;;;x
b_267_0_adj;267.0ian;;267.0er;;;;;;;;;;;x
b_268_0;268.0;268.0;268.0;;268.0;;;;;;;;;x
b_268_0_adj;268.0ian;;268.0er;;;;;;;;;;;x
b_269_0;269.0;269.0;269.0;;269.0;;;;;;;;;x
b_269_0_adj;269.0ian;;269.0er;;;;;;;;;;;x
b_26_0;26.0;26.0;26.0;;26.0;;;;;;;;;x
b_26_0_adj;26.0ian;;26.0er;;;;;;;;;;;x
b_270_0;270.0;270.0;270.0;;270.0;;;;;;;;;x
b_270_0_adj;270.0ian;;270.0er;;;;;;;;;;;x
b_271_0;271.0;271.0;271.0;;271.0;;;;;;;;;x
b_271_0_adj;271.0ian;;271.0er;;;;;;;;;;;x
b_272_0;272.0;272.0;272.0;;272.0;;;;;;;;;x
b_272_0_adj;272.0ian;;272.0er;;;;;;;;;;;x
b_273_0;273.0;273.0;273.0;;273.0;;;;;;;;;x
b_273_0_adj;273.0ian;;273.0er;;;;;;;;;;;x
b_274_0;274.0;274.0;274.0;;274.0;;;;;;;;;x
b_274_0_adj;274.0ian;;274.0er;;;;;;;;;;;x
b_275_0;275.0;275.0;275.0;;275.0;;;;;;;;;x
b_275_0_adj;275.0ian;;275.0er;;;;;;;;;;;x
b_276_0;276.0;276.0;276.0;;276.0;;;;;;;;;x
b_276_0_adj;276.0ian;;276.0er;;;;;;;;;;;x
b_277_0;277.0;277.0;277.0;;277.0;;;;;;;;;x
b_277_0_adj;277.0ian;;277.0er;;;;;;;;;;;x
b_278_0;278.0;278.0;278.0;;278.0;;;;;;;;;x
b_278_0_adj;278.0ian;;278.0er;;;;;;;;;;;x
b_279_0;279.0;279.0;279.0;;279.0;;;;;;;;;x
b_279_0_adj;279.0ian;;279.0er;;;;;;;;;;;x
b_27_0;27.0;27.0;27.0;;27.0;;;;;;;;;x
b_27_0_adj;27.0ian;;27.0er;;;;;;;;;;;x
b_280_0;280.0;280.0;280.0;;280.0;;;;;;;;;x
b_280_0_adj;280.0ian;;280.0er;;;;;;;;;;;x
b_281_0;281.0;281.0;281.0;;281.0;;;;;;;;;x
b_281_0_adj;281.0ian;;281.0er;;;;;;;;;;;x
b_282_0;282.0;282.0;282.0;;282.0;;;;;;;;;x
b_282_0_adj;282.0ian;;282.0er;;;;;;;;;;;x
b_283_0;283.0;283.0;283.0;;283.0;;;;;;;;;x
b_283_0_adj;283.0ian;;283.0er;;;;;;;;;;;x
b_284_0;284.0;284.0;284.0;;284.0;;;;;;;;;x
b_284_0_adj;284.0ian;;284.0er;;;;;;;;;;;x
b_285_0;285.0;285.0;285.0;;285.0;;;;;;;;;x
b_285_0_adj;285.0ian;;285.0er;;;;;;;;;;;x
b_286_0;286.0;286.0;286.0;;286.0;;;;;;;;;x
b_286_0_adj;286.0ian;;286.0er;;;;;;;;;;;x
b_287_0;287.0;287.0;287.0;;287.0;;;;;;;;;x
b_287_0_adj;287.0ian;;287.0er;;;;;;;;;;;x
b_288_0;288.0;288.0;288.0;;288.0;;;;;;;;;x
b_288_0_adj;288.0ian;;288.0er;;;;;;;;;;;x
b_289_0;289.0;289.0;289.0;;289.0;;;;;;;;;x
b_289_0_adj;289.0ian;;289.0er;;;;;;;;;;;x
b_28_0;28.0;28.0;28.0;;28.0;;;;;;;;;x
b_28_0_adj;28.0ian;;28.0er;;;;;;;;;;;x
b_290_0;290.0;290.0;290.0;;290.0;;;;;;;;;x
b_290_0_adj;290.0ian;;290.0er;;;;;;;;;;;x
b_291_0;291.0;291.0;291.0;;291.0;;;;;;;;;x
